FILTROS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1055 Registros;;;;;;;;;;;;;;;;;;;543251,3;0;2714,46;100503,5;;;440048,35;;7260,95000000001;440048,35;;33443,37;0;0;0;0;0;0;0;0 inconsistências;0 sugestões;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;BB7B8F56A24BE17221D39F9717E5A115;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;41517;7791203003327 VIN ARG LA LINDA CAB SAUV 22 750ML;22042100;;1102;200;1196,66;;0;299,17;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;897,49;0,0165;14,81;897,49;0,076;68,21;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;F804A1E314A647C5620FF9D6F7841D68;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;38333;7790975017518 VIN ARG LATITUD 33 MALBEC 750ML;22042100;;1102;200;1025,66;;0;256,42;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;769,24;0,0165;12,69;769,24;0,076;58,46;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;6FE71C15A8EB6140C369713382E51333;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;38338;7790975017839 VIN ARG LATITUD 33 SAUV BLANC 750ML;22042100;;1102;200;1025,66;;0;256,42;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;769,24;0,0165;12,69;769,24;0,076;58,46;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;3B7D0123348BCDFD27E4651A53F65125;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;33552;7798090163844 VIN ARG LOS CARDOS SAUV BLANC SUAV 750ML;22042100;;1102;200;1640,92;;0;410,23;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;1230,69;0,0165;20,31;1230,69;0,076;93,53;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;EFEE4FEA60FE2634B5720C8E2089C213;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;41567;7798090163196 VIN ARG TERRA ANDINA MALBEC 750ML;22042100;;1102;200;1367,32;;0;341,83;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;1025,49;0,0165;16,92;1025,49;0,076;77,94;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;3C2447E4A1BC48961BD32FAEE03D222D;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;13246;9322214007400 VIN AUS YELLOW TAIL SYRAH TT 750ML;22042100;;1102;000;1367,54;;0;341,89;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;1025,65;0,0165;16,92;1025,65;0,076;77,95;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;B4C1896F8F2B58C0E36D46206FF4E63C;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;30843;7804320457963 VIN CHL EMILIANA ADOBE P NOIR 750ML;22042100;;1102;200;1367,54;;0;341,89;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;1025,65;0,0165;16,92;1025,65;0,076;77,95;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;28C29BEC842329D19786D623F257F875;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;50763;7804321091906 VIN CHL AROMO RSVD SAUV BLANC 750ML;22042100;;1102;200;797,54;;0;199,39;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;598,15;0,0165;9,87;598,15;0,076;45,46;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;10D0ACAF083793D36FBE549B5235EE18;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;34596;7809531600139 VIN CHL C.D BOSQUE RSVA CAB SAUV 750ML;22042100;;1102;200;1367,66;;0;341,92;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;1025,74;0,0165;16,92;1025,74;0,076;77,96;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;F854CF0B348D671C41ADF0D163CC8E8E;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;34598;7809531600030 VIN CHL C.D BOSQUE RSVA CHARDONNAY 750ML;22042100;;1102;200;1367,66;;0;341,92;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;1025,74;0,0165;16,92;1025,74;0,076;77,96;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;DC89FA768E2CC605A425211C4932E68F;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;34600;7809531600788 VIN CHL C.D BOSQUE RSVA PINOT NOIR 750ML;22042100;;1102;200;1367,66;;0;341,92;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;1025,74;0,0165;16,92;1025,74;0,076;77,96;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;AB37B6A0CD90E0C6F58E2943042A14F3;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;35552;7804426000698 VIN CHL CAMINOS CAB SAUV 750ML;22042100;;1102;200;569,54;;0;142,39;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;427,15;0,0165;7,05;427,15;0,076;32,46;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;0586ECE7865DEDE3895C47920FD0E9A2;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;35553;7804426000681 VIN CHL CAMINOS SAUV BLANC 750ML;22042100;;1102;200;1139,09;;0;284,77;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;854,32;0,0165;14,1;854,32;0,076;64,93;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;D4AA35C6F4CFFAD06F2C6D98FBD07D1C;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;78998572927398;7804320116921 VIN CHL CONCHA Y T. RVDO CARM 750ML;22042100;;1102;000;1708,86;;0;427,22;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;1281,64;0,0165;21,15;1281,64;0,076;97,4;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;01A1631A137774EAD51F8F92ABEFA0F3;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;78998572987003;7804340100054 VIN CHL TARAPACA COSECHA CHARD BCO 750ML;22042100;;1102;000;865,94;;0;216,49;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;649,45;0,0165;10,72;649,45;0,076;49,36;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;D355D444AF5BA596B58D61C2866ECCEC;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;78998572987004;7804340822178 VIN CHL TARAPACA COSECHA MERLOT 750ML;22042100;;1102;000;865,94;;0;216,49;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;649,45;0,0165;10,72;649,45;0,076;49,36;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;E09D886A14B3E2F7F85A7EACB0D723C2;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;50840;7804340103468 VIN CHL COSECHA TARAPACA ROSE 750ML;22042100;;1102;000;865,94;;0;216,49;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;649,45;0,0165;10,72;649,45;0,076;49,36;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;C422F65154742CE9310313A93595471C;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;39826;7802940051974 VIN CHL SEA OAKS CAB SAUV 750ML;22042100;;1102;200;398,77;;0;99,69;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;299,08;0,0165;4,93;299,08;0,076;22,73;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;197FE41B8C87172843ACE2347B833247;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;41934;7804330006717 VIN CHL TRES MEDALHAS CAB SAUV 750ML;22042100;;1102;200;683,54;;0;170,89;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;512,65;0,0165;8,46;512,65;0,076;38,96;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;308F6B71103B9F4A21EDFC08084FB482;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;33549;7798090163653 VIN CHL TRES MEDALHAS MALBEC 750ML;22042100;;1102;200;683,54;;0;170,89;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;512,65;0,0165;8,46;512,65;0,076;38,96;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;4865D5F46DBA52DEB2B9152263F0BC11;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;43025;7804330007653 VIN CHL TRES MEDALHAS ROSE 750ML;22042100;;1102;200;683,54;;0;170,89;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;512,65;0,0165;8,46;512,65;0,076;38,96;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;0A92A26CF64533596726A0E04DD718D5;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;97898948260129;5060108907224 VIN ESPN ANCIANO TEMPRANILLO 4 ANO 750ML;22042100;;1102;200;1367,54;;0;341,89;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;1025,65;0,0165;16,92;1025,65;0,076;77,95;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;212FDD4A44613BE8A2B92B57943DE1BC;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;78998572940544;8410415580776 VIN ESPA PATA NEGRA ORO TEMPRAN 750ML;22042910;;1102;000;1207,94;;0;301,99;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;905,95;0,0165;14,95;905,95;0,076;68,85;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;6C4154799A54A809BCDD91BA3A58947F;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;30568;3760027139936 VIN FRA LE CAZELOU ROSE 750ML;22042100;;1102;200;1025,66;;0;256,42;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;769,24;0,0165;12,69;769,24;0,076;58,46;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;EE75BF01F2AA8A36201D778C62196A69;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;78998572993904;7891141023569 VIN NAC AURORA COLHEITA TARDIA BCO 500ML;22042100;;1102;000;455,54;;0;113,89;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;341,65;0,0165;5,64;341,65;0,076;25,97;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;68C2B2F109762E7ADC3E0A6586C8D06A;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;78998572908649;7896037913146 VIN NAC QUINTA DO MORGADO TT SVE 750ML;22042100;;1102;000;387,14;;0;96,79;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;290,35;0,0165;4,79;290,35;0,076;22,07;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;80FB24CD4F24B6CDCAE0C727BB27B07C;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;78998572956735;5601989001818 VIN PRT ALANDRA TT 750ML;22042100;;1102;000;911,54;;0;227,89;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;683,65;0,0165;11,28;683,65;0,076;51,96;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;022B34CC1EB4E06A4754D385C866FE56;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;97898948149180;5601213188216 VIN PRT CASAL MENDES BRANCO 750ML;22042100;;1102;000;734,96;;0;183,74;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;551,22;0,0165;9,1;551,22;0,076;41,89;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;EF306CCC10CF7725A66EBDB25469B6BD;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;30431;5603790003975 VIN PRT COURELA CORTES DE CIMA TT 750ML;22042100;;1102;200;797,77;;0;199,44;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;598,33;0,0165;9,87;598,33;0,076;45,47;;;;;;;;;;
C170;09/2025-67903807000105;BEF1FBDA79B2C62FCF832CA643BDF419;D9416E8EA25BA9C3CACBA742FA7F2D55;55;35250926337396000150550010000312731963164522;31273;1;00 - Documento Regular;0 - Entrada;45909;45909;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;33578;5600751735333 VIN PRT FONTE DA GALEGA ROSE 750ML;22042100;;1102;200;1025,54;;0;256,39;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;769,15;0,0165;12,69;769,15;0,076;58,46;;;;;;;;;;
C170;09/2025-67903807000105;73032C4CF4771EB1EC892A411E0F18E1;9386F3B5D3F87BAF7C25A6B1AD5CE1D7;55;35250926337396000150550010000312901655639709;31290;1;00 - Documento Regular;0 - Entrada;45915;45915;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;51222;7896105800798 BATATA MCCAIN PRE FRITA TRADIC 1,5KG;20041000;;1102;020;265,81;;0;31,9;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;233,91;0,0165;3,86;233,91;0,076;17,78;;;;;;;;;;
C170;09/2025-67903807000105;25B073677A97FBA499EF50638BEE6398;A67D0F8983D825EFEE0685536F1D16F9;55;35250926337396000150550010000312941206471800;31294;1;00 - Documento Regular;0 - Entrada;45915;45915;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;30287;7896452112001 ESPUM C. PERINI BRUT 750ML;22041010;;1102;000;1538,32;;0;384,58;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;1153,74;0,0165;19,04;1153,74;0,076;87,68;;;;;;;;;;
C170;09/2025-67903807000105;25B073677A97FBA499EF50638BEE6398;890F313D534E152AB187BA5101D9C8C4;55;35250926337396000150550010000312941206471800;31294;1;00 - Documento Regular;0 - Entrada;45915;45915;FOR000000274;JASP ARMAZENAGEM E TRANSPORTES LTDA;97898948112170;7896452112582 ESPUM C. PERINI MOSCATEL AQUARELA 750ML;22041090;;1102;000;2563,86;;0;640,97;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;1922,89;0,0165;31,73;1922,89;0,076;146,14;;;;;;;;;;
